"uniprot_id","mirna/enriched_term"
"Q16TT9","Cellular anatomical entity"
"Q16TV9","aae-mir-34-5p"
"Q16TV9","Cellular anatomical entity"
"Q16U10","aae-mir-34-5p"
"Q16U10","Cellular anatomical entity"
"Q16U30","aae-mir-34-5p"
"Q16U30","Cellular anatomical entity"
"Q16U41","aae-mir-34-5p"
"Q16U41","Cellular anatomical entity"
"Q16U87","aae-mir-34-5p"
"Q16U87","Cellular anatomical entity"
"Q16U90","aae-mir-34-5p"
"Q16U90","Cellular anatomical entity"
"Q16UG5","aae-mir-34-5p"
"Q16UG5","Cellular anatomical entity"
"Q16UK9","aae-mir-34-5p"
"Q16UK9","Cellular anatomical entity"
"Q16UP5","aae-mir-34-5p"
"Q16UP5","Cellular anatomical entity"
"Q16UU9","aae-mir-34-5p"
"Q16UU9","Cellular anatomical entity"
"Q16VA1","aae-mir-34-5p"
"Q16VA1","Cellular anatomical entity"
"Q16VA2","aae-mir-34-5p"
"Q16VA2","Cellular anatomical entity"
"Q16VM1","aae-mir-34-5p"
"Q16VM1","Cellular anatomical entity"
"Q16VP6","aae-mir-34-5p"
"Q16VP6","Cellular anatomical entity"
"Q16VS2","aae-mir-34-5p"
"Q16VS2","Cellular anatomical entity"
"Q16VZ3","aae-mir-34-5p"
"Q16VZ3","Cellular anatomical entity"
"Q16W03","aae-mir-34-5p"
"Q16W03","Cellular anatomical entity"
"Q16WA7","aae-mir-34-5p"
"Q16WA7","Cellular anatomical entity"
"Q16WF1","aae-mir-34-5p"
"Q16WF1","Cellular anatomical entity"
"Q16WM1","aae-mir-34-5p"
"Q16WM1","Cellular anatomical entity"
"Q16WU6","aae-mir-34-5p"
"Q16WU6","Cellular anatomical entity"
"Q16X87","aae-mir-34-5p"
"Q16X87","Cellular anatomical entity"
"Q16XA3","aae-mir-34-5p"
"Q16XA3","Cellular anatomical entity"
"Q16XT3","aae-mir-34-5p"
"Q16XT3","Cellular anatomical entity"
"Q16XT5","aae-mir-34-5p"
"Q16XT5","Cellular anatomical entity"
"Q16XY9","aae-mir-34-5p"
"Q16XY9","Cellular anatomical entity"
"Q16Y37","aae-mir-34-5p"
"Q16Y37","Cellular anatomical entity"
"Q16YG3","aae-mir-34-5p"
"Q16YG3","Cellular anatomical entity"
"Q16YG5","aae-mir-34-5p"
"Q16YG5","Cellular anatomical entity"
"Q16YG8","aae-mir-34-5p"
"Q16YG8","Cellular anatomical entity"
"Q16YK1","aae-mir-34-5p"
"Q16YK1","Cellular anatomical entity"
"Q16YK5","aae-mir-34-5p"
"Q16YK5","Cellular anatomical entity"
"Q16YM1","aae-mir-34-5p"
"Q16YM1","Cellular anatomical entity"
"Q16YP6","aae-mir-34-5p"
"Q16YP6","Cellular anatomical entity"
"Q16YV1","aae-mir-34-5p"
"Q16YV1","Cellular anatomical entity"
"Q16YZ8","aae-mir-34-5p"
"Q16YZ8","Cellular anatomical entity"
"Q16YZ9","aae-mir-34-5p"
"Q16YZ9","Cellular anatomical entity"
"Q16Z01","aae-mir-34-5p"
"Q16Z01","Cellular anatomical entity"
"Q16Z71","aae-mir-34-5p"
"Q16Z71","Cellular anatomical entity"
"Q16ZB6","aae-mir-34-5p"
"Q16ZB6","Cellular anatomical entity"
"Q16ZN0","aae-mir-34-5p"
"Q16ZN0","Cellular anatomical entity"
"Q170B1","aae-mir-34-5p"
"Q170B1","Cellular anatomical entity"
"Q170B3","aae-mir-34-5p"
"Q170B3","Cellular anatomical entity"
"Q170D7","aae-mir-34-5p"
"Q170D7","Cellular anatomical entity"
"Q170K4","aae-mir-34-5p"
"Q170K4","Cellular anatomical entity"
"Q170K8","aae-mir-34-5p"
"Q170K8","Cellular anatomical entity"
"Q170K9","aae-mir-34-5p"
"Q170K9","Cellular anatomical entity"
"Q170V1","aae-mir-34-5p"
"Q170V1","Cellular anatomical entity"
"Q171J8","aae-mir-34-5p"
"Q171J8","Cellular anatomical entity"
"Q171N7","aae-mir-34-5p"
"Q171N7","Cellular anatomical entity"
"Q171W2","aae-mir-34-5p"
"Q171W2","Cellular anatomical entity"
"Q171Z5","aae-mir-34-5p"
"Q171Z5","Cellular anatomical entity"
"Q172A6","aae-mir-34-5p"
"Q172A6","Cellular anatomical entity"
"Q172D9","aae-mir-34-5p"
"Q172D9","Cellular anatomical entity"
"Q172J0","aae-mir-34-5p"
"Q172J0","Cellular anatomical entity"
"Q172J7","aae-mir-34-5p"
"Q172J7","Cellular anatomical entity"
"Q172K9","aae-mir-34-5p"
"Q172K9","Cellular anatomical entity"
"Q172L3","aae-mir-34-5p"
"Q172L3","Cellular anatomical entity"
"Q173B0","aae-mir-34-5p"
"Q173B0","Cellular anatomical entity"
"Q173D8","aae-mir-34-5p"
"Q173D8","Cellular anatomical entity"
"Q173U8","aae-mir-34-5p"
"Q173U8","Cellular anatomical entity"
"Q174C4","aae-mir-34-5p"
"Q174C4","Cellular anatomical entity"
"Q174H3","aae-mir-34-5p"
"Q174H3","Cellular anatomical entity"
"Q174K3","aae-mir-34-5p"
"Q174K3","Cellular anatomical entity"
"Q174R8","aae-mir-34-5p"
"Q174R8","Cellular anatomical entity"
"Q174R9","aae-mir-34-5p"
"Q174R9","Cellular anatomical entity"
"Q174S1","aae-mir-34-5p"
"Q174S1","Cellular anatomical entity"
"Q174W8","aae-mir-34-5p"
"Q174W8","Cellular anatomical entity"
"Q175B9","aae-mir-34-5p"
"Q175B9","Cellular anatomical entity"
"Q175K5","aae-mir-34-5p"
"Q175K5","Cellular anatomical entity"
"Q175M5","aae-mir-34-5p"
"Q175M5","Cellular anatomical entity"
"Q175T8","aae-mir-34-5p"
"Q175T8","Cellular anatomical entity"
"Q175T9","aae-mir-34-5p"
"Q175T9","Cellular anatomical entity"
"Q176B9","aae-mir-34-5p"
"Q176B9","Cellular anatomical entity"
"Q176R2","aae-mir-34-5p"
"Q176R2","Cellular anatomical entity"
"Q176T7","aae-mir-34-5p"
"Q176T7","Cellular anatomical entity"
"Q176W7","aae-mir-34-5p"
"Q176W7","Cellular anatomical entity"
"Q176Y4","aae-mir-34-5p"
"Q176Y4","Cellular anatomical entity"
"Q177A9","aae-mir-34-5p"
"Q177A9","Cellular anatomical entity"
"Q177H3","aae-mir-34-5p"
"Q177H3","Cellular anatomical entity"
"Q177H4","aae-mir-34-5p"
"Q177H4","Cellular anatomical entity"
"Q177R3","aae-mir-34-5p"
"Q177R3","Cellular anatomical entity"
"Q178E9","aae-mir-34-5p"
"Q178E9","Cellular anatomical entity"
"Q178K1","aae-mir-34-5p"
"Q178K1","Cellular anatomical entity"
"Q178N5","aae-mir-34-5p"
"Q178N5","Cellular anatomical entity"
"Q178U8","aae-mir-34-5p"
"Q178U8","Cellular anatomical entity"
"Q178X8","aae-mir-34-5p"
"Q178X8","Cellular anatomical entity"
"Q179A9","aae-mir-34-5p"
"Q179A9","Cellular anatomical entity"
"Q179E9","aae-mir-34-5p"
"Q179E9","Cellular anatomical entity"
"Q179N7","aae-mir-34-5p"
"Q179N7","Cellular anatomical entity"
"Q179X5","aae-mir-34-5p"
"Q179X5","Cellular anatomical entity"
"Q179Z3","aae-mir-34-5p"
"Q179Z3","Cellular anatomical entity"
"Q17A00","aae-mir-34-5p"
"Q17A00","Cellular anatomical entity"
"Q17AC7","aae-mir-34-5p"
"Q17AC7","Cellular anatomical entity"
"Q17AG5","aae-mir-34-5p"
"Q17AG5","Cellular anatomical entity"
"Q17AJ3","aae-mir-34-5p"
"Q17AJ3","Cellular anatomical entity"
"Q17AX2","aae-mir-34-5p"
"Q17AX2","Cellular anatomical entity"
"Q17B43","aae-mir-34-5p"
"Q17B43","Cellular anatomical entity"
"Q17B44","aae-mir-34-5p"
"Q17B44","Cellular anatomical entity"
"Q17BE2","aae-mir-34-5p"
"Q17BE2","Cellular anatomical entity"
"Q17BK4","aae-mir-34-5p"
"Q17BK4","Cellular anatomical entity"
"Q17BN5","aae-mir-34-5p"
"Q17BN5","Cellular anatomical entity"
"Q17BY7","aae-mir-34-5p"
"Q17BY7","Cellular anatomical entity"
"Q17C29","aae-mir-34-5p"
"Q17C29","Cellular anatomical entity"
"Q17C39","aae-mir-34-5p"
"Q17C39","Cellular anatomical entity"
"Q17C93","aae-mir-34-5p"
"Q17C93","Cellular anatomical entity"
"Q17CG1","aae-mir-34-5p"
"Q17CG1","Cellular anatomical entity"
"Q17CM5","aae-mir-34-5p"
"Q17CM5","Cellular anatomical entity"
"Q17CP4","aae-mir-34-5p"
"Q17CP4","Cellular anatomical entity"
"Q17CP5","aae-mir-34-5p"
"Q17CP5","Cellular anatomical entity"
"Q17D24","aae-mir-34-5p"
"Q17D24","Cellular anatomical entity"
"Q17DB6","aae-mir-34-5p"
"Q17DB6","Cellular anatomical entity"
"Q17DL2","aae-mir-34-5p"
"Q17DL2","Cellular anatomical entity"
"Q17DM5","aae-mir-34-5p"
"Q17DM5","Cellular anatomical entity"
"Q17E15","aae-mir-34-5p"
"Q17E15","Cellular anatomical entity"
"Q17E44","aae-mir-34-5p"
"Q17E44","Cellular anatomical entity"
"Q17EB2","aae-mir-34-5p"
"Q17EB2","Cellular anatomical entity"
"Q17EB3","aae-mir-34-5p"
"Q17EB3","Cellular anatomical entity"
"Q17EP1","aae-mir-34-5p"
"Q17EP1","Cellular anatomical entity"
"Q17ET2","aae-mir-34-5p"
"Q17ET2","Cellular anatomical entity"
"Q17EZ8","aae-mir-34-5p"
"Q17EZ8","Cellular anatomical entity"
"Q17F07","aae-mir-34-5p"
"Q17F07","Cellular anatomical entity"
"Q17F08","aae-mir-34-5p"
"Q17F08","Cellular anatomical entity"
"Q17F44","aae-mir-34-5p"
"Q17F44","Cellular anatomical entity"
"Q17F71","aae-mir-34-5p"
"Q17F71","Cellular anatomical entity"
"Q17FE8","aae-mir-34-5p"
"Q17FE8","Cellular anatomical entity"
"Q17FE9","aae-mir-34-5p"
"Q17FE9","Cellular anatomical entity"
"Q17FR0","aae-mir-34-5p"
"Q17FR0","Cellular anatomical entity"
"Q17FU6","aae-mir-34-5p"
"Q17FU6","Cellular anatomical entity"
"Q17FU7","aae-mir-34-5p"
"Q17FU7","Cellular anatomical entity"
"Q17FX3","aae-mir-34-5p"
"Q17FX3","Cellular anatomical entity"
"Q17FY6","aae-mir-34-5p"
"Q17FY6","Cellular anatomical entity"
"Q17G52","aae-mir-34-5p"
"Q17G52","Cellular anatomical entity"
"Q17G54","aae-mir-34-5p"
"Q17G54","Cellular anatomical entity"
"Q17G59","aae-mir-34-5p"
"Q17G59","Cellular anatomical entity"
"Q17G69","aae-mir-34-5p"
"Q17G69","Cellular anatomical entity"
"Q17G70","aae-mir-34-5p"
"Q17G70","Cellular anatomical entity"
"Q17GF2","aae-mir-34-5p"
"Q17GF2","Cellular anatomical entity"
"Q17GJ0","aae-mir-34-5p"
"Q17GJ0","Cellular anatomical entity"
"Q17GK3","aae-mir-34-5p"
"Q17GK3","Cellular anatomical entity"
"Q17GP3","aae-mir-34-5p"
"Q17GP3","Cellular anatomical entity"
"Q17GP4","aae-mir-34-5p"
"Q17GP4","Cellular anatomical entity"
"Q17GX9","aae-mir-34-5p"
"Q17GX9","Cellular anatomical entity"
"Q17H51","aae-mir-34-5p"
"Q17H51","Cellular anatomical entity"
"Q17H75","aae-mir-34-5p"
"Q17H75","Cellular anatomical entity"
"Q17HP2","aae-mir-34-5p"
"Q17HP2","Cellular anatomical entity"
"Q17HS6","aae-mir-34-5p"
"Q17HS6","Cellular anatomical entity"
"Q17I67","aae-mir-34-5p"
"Q17I67","Cellular anatomical entity"
"Q17IC7","aae-mir-34-5p"
"Q17IC7","Cellular anatomical entity"
"Q17IK5","aae-mir-34-5p"
"Q17IK5","Cellular anatomical entity"
"Q17IM8","aae-mir-34-5p"
"Q17IM8","Cellular anatomical entity"
"Q17IU2","aae-mir-34-5p"
"Q17IU2","Cellular anatomical entity"
"Q17J05","aae-mir-34-5p"
"Q17J05","Cellular anatomical entity"
"Q17J06","aae-mir-34-5p"
"Q17J06","Cellular anatomical entity"
"Q17J24","aae-mir-34-5p"
"Q17J24","Cellular anatomical entity"
"Q17J25","aae-mir-34-5p"
"Q17J25","Cellular anatomical entity"
"Q17J26","aae-mir-34-5p"
"Q17J26","Cellular anatomical entity"
"Q17J27","aae-mir-34-5p"
"Q17J27","Cellular anatomical entity"
"Q17J33","aae-mir-34-5p"
"Q17J33","Cellular anatomical entity"
"Q17JY3","aae-mir-34-5p"
"Q17JY3","Cellular anatomical entity"
"Q17K23","aae-mir-34-5p"
"Q17K23","Cellular anatomical entity"
"Q17K38","aae-mir-34-5p"
"Q17K38","Cellular anatomical entity"
"Q17K58","aae-mir-34-5p"
"Q17K58","Cellular anatomical entity"
"Q17K67","aae-mir-34-5p"
"Q17K67","Cellular anatomical entity"
"Q17K68","aae-mir-34-5p"
"Q17K68","Cellular anatomical entity"
"Q17K92","aae-mir-34-5p"
"Q17K92","Cellular anatomical entity"
"Q17K93","aae-mir-34-5p"
"Q17K93","Cellular anatomical entity"
"Q17KU1","aae-mir-34-5p"
"Q17KU1","Cellular anatomical entity"
"Q17L13","aae-mir-34-5p"
"Q17L13","Cellular anatomical entity"
"Q17L66","aae-mir-34-5p"
"Q17L66","Cellular anatomical entity"
"Q17L67","aae-mir-34-5p"
"Q17L67","Cellular anatomical entity"
"Q17LA6","aae-mir-34-5p"
"Q17LA6","Cellular anatomical entity"
"Q17LI9","aae-mir-34-5p"
"Q17LI9","Cellular anatomical entity"
"Q17LP8","aae-mir-34-5p"
"Q17LP8","Cellular anatomical entity"
"Q17LV1","aae-mir-34-5p"
"Q17LV1","Cellular anatomical entity"
"Q17M41","aae-mir-34-5p"
"Q17M41","Cellular anatomical entity"
"Q17MG5","aae-mir-34-5p"
"Q17MG5","Cellular anatomical entity"
"Q17MI1","aae-mir-34-5p"
"Q17MI1","Cellular anatomical entity"
"Q17MT6","aae-mir-34-5p"
"Q17MT6","Cellular anatomical entity"
"Q17MX1","aae-mir-34-5p"
"Q17MX1","Cellular anatomical entity"
"Q17MX6","aae-mir-34-5p"
"Q17MX6","Cellular anatomical entity"
"Q17MX7","aae-mir-34-5p"
"Q17MX7","Cellular anatomical entity"
"Q17N01","aae-mir-34-5p"
"Q17N01","Cellular anatomical entity"
"Q17N19","aae-mir-34-5p"
"Q17N19","Cellular anatomical entity"
"Q17N40","aae-mir-34-5p"
"Q17N40","Cellular anatomical entity"
"Q17NC1","aae-mir-34-5p"
"Q17NC1","Cellular anatomical entity"
"Q17NC4","aae-mir-34-5p"
"Q17NC4","Cellular anatomical entity"
"Q17NE5","aae-mir-34-5p"
"Q17NE5","Cellular anatomical entity"
"Q17NG1","aae-mir-34-5p"
"Q17NG1","Cellular anatomical entity"
"Q17NG8","aae-mir-34-5p"
"Q17NG8","Cellular anatomical entity"
"Q17NJ1","aae-mir-34-5p"
"Q17NJ1","Cellular anatomical entity"
"Q17NM9","aae-mir-34-5p"
"Q17NM9","Cellular anatomical entity"
"Q17NP6","aae-mir-34-5p"
"Q17NP6","Cellular anatomical entity"
"Q17NT7","aae-mir-34-5p"
"Q17NT7","Cellular anatomical entity"
"Q17NY9","aae-mir-34-5p"
"Q17NY9","Cellular anatomical entity"
"Q17P09","aae-mir-34-5p"
"Q17P09","Cellular anatomical entity"
"Q17PA7","aae-mir-34-5p"
"Q17PA7","Cellular anatomical entity"
"Q17PG3","aae-mir-34-5p"
"Q17PG3","Cellular anatomical entity"
"Q17PI9","aae-mir-34-5p"
"Q17PI9","Cellular anatomical entity"
"Q17PN7","aae-mir-34-5p"
"Q17PN7","Cellular anatomical entity"
"Q17PT9","aae-mir-34-5p"
"Q17PT9","Cellular anatomical entity"
"Q17PU2","aae-mir-34-5p"
"Q17PU2","Cellular anatomical entity"
"Q1DGK7","aae-mir-34-5p"
"Q1DGK7","Cellular anatomical entity"
"Q1HQG4","aae-mir-34-5p"
"Q1HQG4","Cellular anatomical entity"
"Q1HR69","aae-mir-34-5p"
"Q1HR69","Cellular anatomical entity"
"Q1HR99","aae-mir-34-5p"
"Q1HR99","Cellular anatomical entity"
"Q1HRI9","aae-mir-34-5p"
"Q1HRI9","Cellular anatomical entity"
"Q1HRN7","aae-mir-34-5p"
"Q1HRN7","Cellular anatomical entity"
"Q1HRV7","aae-mir-34-5p"
"Q1HRV7","Cellular anatomical entity"
"Q6QNY2","aae-mir-34-5p"
"Q6QNY2","Cellular anatomical entity"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Neuron projection"
"Q16FV7","aae-mir-5119-5p"
"Q16FV7","Neuron projection"
"Q16JU1","aae-mir-5119-5p"
"Q16JU1","Neuron projection"
"Q16KP5","aae-mir-5119-5p"
"Q16KP5","Neuron projection"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Neuron projection"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Neuron projection"
"Q16NS4","aae-mir-5119-5p"
"Q16NS4","Neuron projection"
"Q16TX6","aae-mir-5119-5p"
"Q16TX6","Neuron projection"
"Q16XQ1","aae-mir-5119-5p"
"Q16XQ1","Neuron projection"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Neuron projection"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Neuron projection"
"Q17K95","aae-mir-5119-5p"
"Q17K95","Neuron projection"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Neuron projection"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Positive regulation of biological process"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Positive regulation of biological process"
"Q16HN5","aae-mir-5119-5p"
"Q16HN5","Positive regulation of biological process"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Positive regulation of biological process"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Positive regulation of biological process"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Positive regulation of biological process"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Positive regulation of biological process"
"Q16NS4","aae-mir-5119-5p"
"Q16NS4","Positive regulation of biological process"
"Q16PW9","aae-mir-5119-5p"
"Q16PW9","Positive regulation of biological process"
"Q16PX0","aae-mir-5119-5p"
"Q16PX0","Positive regulation of biological process"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Positive regulation of biological process"
"Q16UK1","aae-mir-5119-5p"
"Q16UK1","Positive regulation of biological process"
"Q16WV5","aae-mir-5119-5p"
"Q16WV5","Positive regulation of biological process"
"Q16XQ1","aae-mir-5119-5p"
"Q16XQ1","Positive regulation of biological process"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Positive regulation of biological process"
"Q177S2","aae-mir-5119-5p"
"Q177S2","Positive regulation of biological process"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Positive regulation of biological process"
"Q17EP7","aae-mir-5119-5p"
"Q17EP7","Positive regulation of biological process"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Positive regulation of biological process"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Positive regulation of biological process"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Positive regulation of biological process"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Positive regulation of biological process"
"Q1HQT7","aae-mir-5119-5p"
"Q1HQT7","Positive regulation of biological process"
"Q1HRW3","aae-mir-5119-5p"
"Q1HRW3","Positive regulation of biological process"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Positive regulation of cellular process"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Positive regulation of cellular process"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Positive regulation of cellular process"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Positive regulation of cellular process"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Positive regulation of cellular process"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Positive regulation of cellular process"
"Q16NS4","aae-mir-5119-5p"
"Q16NS4","Positive regulation of cellular process"
"Q16PW9","aae-mir-5119-5p"
"Q16PW9","Positive regulation of cellular process"
"Q16PX0","aae-mir-5119-5p"
"Q16PX0","Positive regulation of cellular process"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Positive regulation of cellular process"
"Q16UK1","aae-mir-5119-5p"
"Q16UK1","Positive regulation of cellular process"
"Q16WV5","aae-mir-5119-5p"
"Q16WV5","Positive regulation of cellular process"
"Q16XQ1","aae-mir-5119-5p"
"Q16XQ1","Positive regulation of cellular process"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Positive regulation of cellular process"
"Q177S2","aae-mir-5119-5p"
"Q177S2","Positive regulation of cellular process"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Positive regulation of cellular process"
"Q17EP7","aae-mir-5119-5p"
"Q17EP7","Positive regulation of cellular process"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Positive regulation of cellular process"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Positive regulation of cellular process"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Positive regulation of cellular process"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Positive regulation of cellular process"
"Q1HQT7","aae-mir-5119-5p"
"Q1HQT7","Positive regulation of cellular process"
"Q1HRW3","aae-mir-5119-5p"
"Q1HRW3","Positive regulation of cellular process"
"J9EAN8","aae-mir-34-5p"
"J9EAN8","Cell junction"
"Q0IEP7","aae-mir-34-5p"
"Q0IEP7","Cell junction"
"Q16IW8","aae-mir-34-5p"
"Q16IW8","Cell junction"
"Q16JQ4","aae-mir-34-5p"
"Q16JQ4","Cell junction"
"Q16LS6","aae-mir-34-5p"
"Q16LS6","Cell junction"
"Q16N83","aae-mir-34-5p"
"Q16N83","Cell junction"
"Q16PP6","aae-mir-34-5p"
"Q16PP6","Cell junction"
"Q16R23","aae-mir-34-5p"
"Q16R23","Cell junction"
"Q16RU6","aae-mir-34-5p"
"Q16RU6","Cell junction"
"Q16SB0","aae-mir-34-5p"
"Q16SB0","Cell junction"
"Q16TM2","aae-mir-34-5p"
"Q16TM2","Cell junction"
"Q16TV9","aae-mir-34-5p"
"Q16TV9","Cell junction"
"Q16U30","aae-mir-34-5p"
"Q16U30","Cell junction"
"Q16U87","aae-mir-34-5p"
"Q16U87","Cell junction"
"Q16UU9","aae-mir-34-5p"
"Q16UU9","Cell junction"
"Q16WA7","aae-mir-34-5p"
"Q16WA7","Cell junction"
"Q16XT3","aae-mir-34-5p"
"Q16XT3","Cell junction"
"Q16Z01","aae-mir-34-5p"
"Q16Z01","Cell junction"
"Q170K4","aae-mir-34-5p"
"Q170K4","Cell junction"
"Q170V1","aae-mir-34-5p"
"Q170V1","Cell junction"
"Q179N7","aae-mir-34-5p"
"Q179N7","Cell junction"
"Q179X5","aae-mir-34-5p"
"Q179X5","Cell junction"
"Q17CG1","aae-mir-34-5p"
"Q17CG1","Cell junction"
"Q17DL2","aae-mir-34-5p"
"Q17DL2","Cell junction"
"Q17E44","aae-mir-34-5p"
"Q17E44","Cell junction"
"Q17G69","aae-mir-34-5p"
"Q17G69","Cell junction"
"Q17HS6","aae-mir-34-5p"
"Q17HS6","Cell junction"
"Q17J33","aae-mir-34-5p"
"Q17J33","Cell junction"
"Q17L66","aae-mir-34-5p"
"Q17L66","Cell junction"
"Q17L67","aae-mir-34-5p"
"Q17L67","Cell junction"
"Q17MX1","aae-mir-34-5p"
"Q17MX1","Cell junction"
"Q17MX6","aae-mir-34-5p"
"Q17MX6","Cell junction"
"Q17MX7","aae-mir-34-5p"
"Q17MX7","Cell junction"
"Q17NP6","aae-mir-34-5p"
"Q17NP6","Cell junction"
"J9EAN8","aae-mir-34-5p"
"J9EAN8","Axon"
"Q16IW8","aae-mir-34-5p"
"Q16IW8","Axon"
"Q16LS6","aae-mir-34-5p"
"Q16LS6","Axon"
"Q16N83","aae-mir-34-5p"
"Q16N83","Axon"
"Q16PP6","aae-mir-34-5p"
"Q16PP6","Axon"
"Q16RM1","aae-mir-34-5p"
"Q16RM1","Axon"
"Q16RU6","aae-mir-34-5p"
"Q16RU6","Axon"
"Q16WF1","aae-mir-34-5p"
"Q16WF1","Axon"
"Q16WM1","aae-mir-34-5p"
"Q16WM1","Axon"
"Q16Z01","aae-mir-34-5p"
"Q16Z01","Axon"
"Q170K8","aae-mir-34-5p"
"Q170K8","Axon"
"Q170V1","aae-mir-34-5p"
"Q170V1","Axon"
"Q174K3","aae-mir-34-5p"
"Q174K3","Axon"
"Q179N7","aae-mir-34-5p"
"Q179N7","Axon"
"Q179X5","aae-mir-34-5p"
"Q179X5","Axon"
"Q17B43","aae-mir-34-5p"
"Q17B43","Axon"
"Q17B44","aae-mir-34-5p"
"Q17B44","Axon"
"Q17C39","aae-mir-34-5p"
"Q17C39","Axon"
"Q17CG1","aae-mir-34-5p"
"Q17CG1","Axon"
"Q17E44","aae-mir-34-5p"
"Q17E44","Axon"
"Q17L66","aae-mir-34-5p"
"Q17L66","Axon"
"Q17L67","aae-mir-34-5p"
"Q17L67","Axon"
"Q17MX1","aae-mir-34-5p"
"Q17MX1","Axon"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Generation of neurons"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Generation of neurons"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Generation of neurons"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Generation of neurons"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Generation of neurons"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Generation of neurons"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Generation of neurons"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Generation of neurons"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Generation of neurons"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Generation of neurons"
"Q17GI1","aae-mir-5119-5p"
"Q17GI1","Generation of neurons"
"Q17HG6","aae-mir-5119-5p"
"Q17HG6","Generation of neurons"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Generation of neurons"
"Q17K20","aae-mir-5119-5p"
"Q17K20","Generation of neurons"
"Q17M42","aae-mir-5119-5p"
"Q17M42","Generation of neurons"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Head development"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Head development"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Head development"
"Q16I15","aae-mir-5119-5p"
"Q16I15","Head development"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Head development"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Head development"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Head development"
"Q17EB3","aae-mir-5119-5p"
"Q17EB3","Head development"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Learning or memory"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Learning or memory"
"Q0IFC5","aae-mir-5119-5p"
"Q0IFC5","Learning or memory"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Learning or memory"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Learning or memory"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Learning or memory"
"Q16Y82","aae-mir-5119-5p"
"Q16Y82","Learning or memory"
"Q17IA0","aae-mir-5119-5p"
"Q17IA0","Learning or memory"
"Q0IE98","aae-mir-5119-5p"
"Q0IE98","Regulation of developmental process"
"Q0IE99","aae-mir-5119-5p"
"Q0IE99","Regulation of developmental process"
"Q16LU2","aae-mir-5119-5p"
"Q16LU2","Regulation of developmental process"
"Q16M53","aae-mir-5119-5p"
"Q16M53","Regulation of developmental process"
"Q16M54","aae-mir-5119-5p"
"Q16M54","Regulation of developmental process"
"Q16NS4","aae-mir-5119-5p"
"Q16NS4","Regulation of developmental process"
"Q16UC4","aae-mir-5119-5p"
"Q16UC4","Regulation of developmental process"
