"uniprot_id","enriched_term"
"Q17HS6","Response to external stimulus"
"Q17I67","Response to external stimulus"
"Q17IA0","Response to external stimulus"
"Q17IC7","Response to external stimulus"
"Q17KU1","Response to external stimulus"
"Q17MT6","Response to external stimulus"
"Q17MX1","Response to external stimulus"
"Q17MX6","Response to external stimulus"
"Q17MX7","Response to external stimulus"
"Q17N01","Response to external stimulus"
"Q17NG8","Response to external stimulus"
"Q17NP6","Response to external stimulus"
"Q17PG3","Response to external stimulus"
"Q17PT9","Response to external stimulus"
"Q1HQG4","Response to external stimulus"
"Q1HRW3","Response to external stimulus"
"Q16I88","Synaptic target recognition"
"Q16LX7","Synaptic target recognition"
"Q16WM1","Synaptic target recognition"
"Q16YZ8","Synaptic target recognition"
"Q16YZ9","Synaptic target recognition"
"Q171J8","Synaptic target recognition"
"Q172L3","Synaptic target recognition"
"Q174W8","Synaptic target recognition"
"Q17HG6","Synaptic target recognition"
"Q16EE7","Regulation of cellular component biogenesis"
"Q16F46","Regulation of cellular component biogenesis"
"Q16I15","Regulation of cellular component biogenesis"
"Q16M53","Regulation of cellular component biogenesis"
"Q16M54","Regulation of cellular component biogenesis"
"Q16N99","Regulation of cellular component biogenesis"
"Q16PP6","Regulation of cellular component biogenesis"
"Q16RU6","Regulation of cellular component biogenesis"
"Q16SB0","Regulation of cellular component biogenesis"
"Q16VR4","Regulation of cellular component biogenesis"
"Q16WV5","Regulation of cellular component biogenesis"
"Q16XT3","Regulation of cellular component biogenesis"
"Q16Z01","Regulation of cellular component biogenesis"
"Q175T8","Regulation of cellular component biogenesis"
"Q175T9","Regulation of cellular component biogenesis"
"Q17EB3","Regulation of cellular component biogenesis"
"Q17GF2","Regulation of cellular component biogenesis"
"Q17HS6","Regulation of cellular component biogenesis"
"Q17L66","Regulation of cellular component biogenesis"
"Q17L67","Regulation of cellular component biogenesis"
"Q17M42","Regulation of cellular component biogenesis"
"Q17MX6","Regulation of cellular component biogenesis"
"Q17MX7","Regulation of cellular component biogenesis"
"Q17P09","Regulation of cellular component biogenesis"
"Q0IE98","Enzyme-linked receptor protein signaling pathway"
"Q0IE99","Enzyme-linked receptor protein signaling pathway"
"Q16KH2","Enzyme-linked receptor protein signaling pathway"
"Q16L96","Enzyme-linked receptor protein signaling pathway"
"Q16LI4","Enzyme-linked receptor protein signaling pathway"
"Q16LU2","Enzyme-linked receptor protein signaling pathway"
"Q16W03","Enzyme-linked receptor protein signaling pathway"
"Q16Y82","Enzyme-linked receptor protein signaling pathway"
"Q16YG3","Enzyme-linked receptor protein signaling pathway"
"Q16YG8","Enzyme-linked receptor protein signaling pathway"
"Q172J7","Enzyme-linked receptor protein signaling pathway"
"Q179Z3","Enzyme-linked receptor protein signaling pathway"
"Q17C93","Enzyme-linked receptor protein signaling pathway"
"Q17NG8","Enzyme-linked receptor protein signaling pathway"
"Q17PG3","Enzyme-linked receptor protein signaling pathway"
"J9HFE1","Regulation of macromolecule biosynthetic process"
"J9HTV7","Regulation of macromolecule biosynthetic process"
"J9HYQ9","Regulation of macromolecule biosynthetic process"
"Q0C745","Regulation of macromolecule biosynthetic process"
"Q0IEV0","Regulation of macromolecule biosynthetic process"
"Q0IGF7","Regulation of macromolecule biosynthetic process"
"Q16EM3","Regulation of macromolecule biosynthetic process"
"Q16G14","Regulation of macromolecule biosynthetic process"
"Q16HG5","Regulation of macromolecule biosynthetic process"
"Q16I15","Regulation of macromolecule biosynthetic process"
"Q16I75","Regulation of macromolecule biosynthetic process"
"Q16II4","Regulation of macromolecule biosynthetic process"
"Q16II5","Regulation of macromolecule biosynthetic process"
"Q16IY0","Regulation of macromolecule biosynthetic process"
"Q16LB3","Regulation of macromolecule biosynthetic process"
"Q16M53","Regulation of macromolecule biosynthetic process"
"Q16M54","Regulation of macromolecule biosynthetic process"
"Q16M84","Regulation of macromolecule biosynthetic process"
"Q16MG8","Regulation of macromolecule biosynthetic process"
"Q16MM1","Regulation of macromolecule biosynthetic process"
"Q16N83","Regulation of macromolecule biosynthetic process"
"Q16N85","Regulation of macromolecule biosynthetic process"
"Q16PW9","Regulation of macromolecule biosynthetic process"
"Q16PX0","Regulation of macromolecule biosynthetic process"
"Q16R65","Regulation of macromolecule biosynthetic process"
"Q16SL7","Regulation of macromolecule biosynthetic process"
"Q16TT9","Regulation of macromolecule biosynthetic process"
"Q16UC4","Regulation of macromolecule biosynthetic process"
"Q16UK1","Regulation of macromolecule biosynthetic process"
"Q16VZ3","Regulation of macromolecule biosynthetic process"
"Q16XT5","Regulation of macromolecule biosynthetic process"
"Q16XY9","Regulation of macromolecule biosynthetic process"
"Q16YK5","Regulation of macromolecule biosynthetic process"
"Q16YV1","Regulation of macromolecule biosynthetic process"
"Q16ZB6","Regulation of macromolecule biosynthetic process"
"Q170B1","Regulation of macromolecule biosynthetic process"
"Q170B3","Regulation of macromolecule biosynthetic process"
"Q170V1","Regulation of macromolecule biosynthetic process"
"Q171J8","Regulation of macromolecule biosynthetic process"
"Q172D9","Regulation of macromolecule biosynthetic process"
"Q174C4","Regulation of macromolecule biosynthetic process"
"Q176B9","Regulation of macromolecule biosynthetic process"
"Q177R3","Regulation of macromolecule biosynthetic process"
"Q177S2","Regulation of macromolecule biosynthetic process"
"Q178K1","Regulation of macromolecule biosynthetic process"
"Q178N5","Regulation of macromolecule biosynthetic process"
"Q178X8","Regulation of macromolecule biosynthetic process"
"Q17A00","Regulation of macromolecule biosynthetic process"
"Q17AZ6","Regulation of macromolecule biosynthetic process"
"Q17BY7","Regulation of macromolecule biosynthetic process"
"Q17C29","Regulation of macromolecule biosynthetic process"
"Q17C93","Regulation of macromolecule biosynthetic process"
"Q17DB6","Regulation of macromolecule biosynthetic process"
"Q17E15","Regulation of macromolecule biosynthetic process"
"Q17E80","Regulation of macromolecule biosynthetic process"
"Q17EB3","Regulation of macromolecule biosynthetic process"
"Q17EP1","Regulation of macromolecule biosynthetic process"
"Q17F71","Regulation of macromolecule biosynthetic process"
"Q17FR0","Regulation of macromolecule biosynthetic process"
"Q17GH6","Regulation of macromolecule biosynthetic process"
"Q17HP2","Regulation of macromolecule biosynthetic process"
"Q17I67","Regulation of macromolecule biosynthetic process"
"Q17IC7","Regulation of macromolecule biosynthetic process"
"Q17IK5","Regulation of macromolecule biosynthetic process"
"Q17IM8","Regulation of macromolecule biosynthetic process"
"Q17K67","Regulation of macromolecule biosynthetic process"
"Q17K68","Regulation of macromolecule biosynthetic process"
"Q17KU1","Regulation of macromolecule biosynthetic process"
"Q17L66","Regulation of macromolecule biosynthetic process"
"Q17L67","Regulation of macromolecule biosynthetic process"
"Q17LA6","Regulation of macromolecule biosynthetic process"
"Q17M41","Regulation of macromolecule biosynthetic process"
"Q17MM5","Regulation of macromolecule biosynthetic process"
"Q17NC1","Regulation of macromolecule biosynthetic process"
"Q17NE5","Regulation of macromolecule biosynthetic process"
"Q17NJ1","Regulation of macromolecule biosynthetic process"
"Q1HQT7","Regulation of macromolecule biosynthetic process"
"J9HFE1","Regulation of macromolecule metabolic process"
"J9HTV7","Regulation of macromolecule metabolic process"
"J9HYQ9","Regulation of macromolecule metabolic process"
"Q0C745","Regulation of macromolecule metabolic process"
"Q0IEV0","Regulation of macromolecule metabolic process"
"Q0IG29","Regulation of macromolecule metabolic process"
"Q0IGF7","Regulation of macromolecule metabolic process"
"Q16EM3","Regulation of macromolecule metabolic process"
"Q16G14","Regulation of macromolecule metabolic process"
"Q16HG5","Regulation of macromolecule metabolic process"
"Q16HN5","Regulation of macromolecule metabolic process"
"Q16I15","Regulation of macromolecule metabolic process"
"Q16I75","Regulation of macromolecule metabolic process"
"Q16II4","Regulation of macromolecule metabolic process"
"Q16II5","Regulation of macromolecule metabolic process"
"Q16IY0","Regulation of macromolecule metabolic process"
"Q16LB3","Regulation of macromolecule metabolic process"
"Q16M53","Regulation of macromolecule metabolic process"
"Q16M54","Regulation of macromolecule metabolic process"
"Q16M84","Regulation of macromolecule metabolic process"
"Q16MG8","Regulation of macromolecule metabolic process"
"Q16MM1","Regulation of macromolecule metabolic process"
"Q16N83","Regulation of macromolecule metabolic process"
"Q16N85","Regulation of macromolecule metabolic process"
"Q16NC7","Regulation of macromolecule metabolic process"
"Q16PG7","Regulation of macromolecule metabolic process"
"Q16PW9","Regulation of macromolecule metabolic process"
"Q16PX0","Regulation of macromolecule metabolic process"
"Q16R65","Regulation of macromolecule metabolic process"
"Q16RM1","Regulation of macromolecule metabolic process"
"Q16SL7","Regulation of macromolecule metabolic process"
"Q16TT9","Regulation of macromolecule metabolic process"
"Q16U41","Regulation of macromolecule metabolic process"
"Q16UC4","Regulation of macromolecule metabolic process"
"Q16UD8","Regulation of macromolecule metabolic process"
"Q16UK1","Regulation of macromolecule metabolic process"
"Q16VZ3","Regulation of macromolecule metabolic process"
"Q16XT5","Regulation of macromolecule metabolic process"
"Q16XY9","Regulation of macromolecule metabolic process"
"Q16Y82","Regulation of macromolecule metabolic process"
"Q16YK1","Regulation of macromolecule metabolic process"
"Q16YK5","Regulation of macromolecule metabolic process"
"Q16YV1","Regulation of macromolecule metabolic process"
"Q16ZB6","Regulation of macromolecule metabolic process"
"Q170B1","Regulation of macromolecule metabolic process"
"Q170B3","Regulation of macromolecule metabolic process"
"Q170V1","Regulation of macromolecule metabolic process"
"Q171J8","Regulation of macromolecule metabolic process"
"Q172D9","Regulation of macromolecule metabolic process"
"Q174C4","Regulation of macromolecule metabolic process"
"Q174K3","Regulation of macromolecule metabolic process"
"Q174S1","Regulation of macromolecule metabolic process"
"Q175B9","Regulation of macromolecule metabolic process"
"Q176B9","Regulation of macromolecule metabolic process"
"Q176R2","Regulation of macromolecule metabolic process"
"Q177R3","Regulation of macromolecule metabolic process"
"Q177S2","Regulation of macromolecule metabolic process"
"Q178K1","Regulation of macromolecule metabolic process"
"Q178N5","Regulation of macromolecule metabolic process"
"Q178X8","Regulation of macromolecule metabolic process"
"Q17A00","Regulation of macromolecule metabolic process"
"Q17AZ6","Regulation of macromolecule metabolic process"
"Q17BY7","Regulation of macromolecule metabolic process"
"Q17C29","Regulation of macromolecule metabolic process"
"Q17C39","Regulation of macromolecule metabolic process"
"Q17C93","Regulation of macromolecule metabolic process"
"Q17DB6","Regulation of macromolecule metabolic process"
"Q17E15","Regulation of macromolecule metabolic process"
"Q17E44","Regulation of macromolecule metabolic process"
"Q17E80","Regulation of macromolecule metabolic process"
"Q17EB3","Regulation of macromolecule metabolic process"
"Q17EP1","Regulation of macromolecule metabolic process"
"Q17EP7","Regulation of macromolecule metabolic process"
"Q17ET2","Regulation of macromolecule metabolic process"
"Q17F71","Regulation of macromolecule metabolic process"
"Q17FE8","Regulation of macromolecule metabolic process"
"Q17FE9","Regulation of macromolecule metabolic process"
"Q17FR0","Regulation of macromolecule metabolic process"
"Q17GH6","Regulation of macromolecule metabolic process"
"Q17HP2","Regulation of macromolecule metabolic process"
"Q17I67","Regulation of macromolecule metabolic process"
"Q17IC7","Regulation of macromolecule metabolic process"
"Q17IK5","Regulation of macromolecule metabolic process"
"Q17IM8","Regulation of macromolecule metabolic process"
"Q17K67","Regulation of macromolecule metabolic process"
"Q17K68","Regulation of macromolecule metabolic process"
"Q17KU1","Regulation of macromolecule metabolic process"
"Q17L66","Regulation of macromolecule metabolic process"
"Q17L67","Regulation of macromolecule metabolic process"
"Q17LA6","Regulation of macromolecule metabolic process"
"Q17M41","Regulation of macromolecule metabolic process"
"Q17MM5","Regulation of macromolecule metabolic process"
"Q17MT6","Regulation of macromolecule metabolic process"
"Q17MX1","Regulation of macromolecule metabolic process"
"Q17NC1","Regulation of macromolecule metabolic process"
"Q17NE5","Regulation of macromolecule metabolic process"
"Q17NG8","Regulation of macromolecule metabolic process"
"Q17NJ1","Regulation of macromolecule metabolic process"
"Q17NT7","Regulation of macromolecule metabolic process"
"Q17PU2","Regulation of macromolecule metabolic process"
"Q1HQT7","Regulation of macromolecule metabolic process"
"Q1HR69","Regulation of macromolecule metabolic process"
"Q1HRV7","Regulation of macromolecule metabolic process"
"J9HFE1","Translation regulator activity, nucleic acid binding"
"J9HYQ9","Translation regulator activity, nucleic acid binding"
"Q16M53","Translation regulator activity, nucleic acid binding"
"Q16M54","Translation regulator activity, nucleic acid binding"
"Q16N83","Translation regulator activity, nucleic acid binding"
"Q16YK5","Translation regulator activity, nucleic acid binding"
"Q16ZB6","Translation regulator activity, nucleic acid binding"
"Q170V1","Translation regulator activity, nucleic acid binding"
"Q172D9","Translation regulator activity, nucleic acid binding"
"Q177R3","Translation regulator activity, nucleic acid binding"
"Q17MM5","Translation regulator activity, nucleic acid binding"
"Q17NC1","Translation regulator activity, nucleic acid binding"
"J9HTV7","mRNA binding"
"Q16HG5","mRNA binding"
"Q16M53","mRNA binding"
"Q16M54","mRNA binding"
"Q16MM1","mRNA binding"
"Q16N83","mRNA binding"
"Q16NS4","mRNA binding"
"Q16SB6","mRNA binding"
"Q16ZB6","mRNA binding"
"Q170V1","mRNA binding"
"Q174K3","mRNA binding"
"Q175B9","mRNA binding"
"Q177R3","mRNA binding"
"Q17E15","mRNA binding"
"Q17FE8","mRNA binding"
"Q17FE9","mRNA binding"
"Q17IM8","mRNA binding"
"Q17L66","mRNA binding"
"Q17L67","mRNA binding"
"Q17NC1","mRNA binding"
"Q0IE98","EGF-like domain"
"Q16GK5","EGF-like domain"
"Q16KQ8","EGF-like domain"
"Q16KQ9","EGF-like domain"
"Q16KR1","EGF-like domain"
"Q16LX7","EGF-like domain"
"Q16UK9","EGF-like domain"
"Q16WM1","EGF-like domain"
"Q172L3","EGF-like domain"
"Q17NP6","EGF-like domain"
"Q16IY0","Regulation of mRNA catabolic process"
"Q16M53","Regulation of mRNA catabolic process"
"Q16M54","Regulation of mRNA catabolic process"
"Q16VZ3","Regulation of mRNA catabolic process"
"Q174C4","Regulation of mRNA catabolic process"
"Q17C29","Regulation of mRNA catabolic process"
"Q17FE8","Regulation of mRNA catabolic process"
"Q17FE9","Regulation of mRNA catabolic process"
"Q17IM8","Regulation of mRNA catabolic process"
"Q16RM1","Salivary gland cell autophagic cell death"
"Q16SB0","Salivary gland cell autophagic cell death"
"Q177S2","Salivary gland cell autophagic cell death"
"Q17HS6","Salivary gland cell autophagic cell death"
"Q17MT6","Salivary gland cell autophagic cell death"
"Q17NE5","Salivary gland cell autophagic cell death"
"Q16M53","Neuronal ribonucleoprotein granule"
"Q16M54","Neuronal ribonucleoprotein granule"
"Q16NS4","Neuronal ribonucleoprotein granule"
"Q17L66","Neuronal ribonucleoprotein granule"
"Q17L67","Neuronal ribonucleoprotein granule"
"Q16HK0","Regulation of multicellular organismal development"
"Q16PP6","Regulation of multicellular organismal development"
"Q16R65","Regulation of multicellular organismal development"
"Q16RM1","Regulation of multicellular organismal development"
"Q16RU6","Regulation of multicellular organismal development"
"Q16SB0","Regulation of multicellular organismal development"
"Q16UC4","Regulation of multicellular organismal development"
"Q16W03","Regulation of multicellular organismal development"
"Q16WV5","Regulation of multicellular organismal development"
"Q16XT3","Regulation of multicellular organismal development"
"Q16XT5","Regulation of multicellular organismal development"
"Q16Z01","Regulation of multicellular organismal development"
"Q178K1","Regulation of multicellular organismal development"
"Q17BY7","Regulation of multicellular organismal development"
"Q17DL2","Regulation of multicellular organismal development"
"Q17E44","Regulation of multicellular organismal development"
"Q17G69","Regulation of multicellular organismal development"
"Q17GF2","Regulation of multicellular organismal development"
"Q17HS6","Regulation of multicellular organismal development"
"Q17M42","Regulation of multicellular organismal development"
"Q17P09","Regulation of multicellular organismal development"
"Q16M53","mRNA 3-UTR binding"
"Q16M54","mRNA 3-UTR binding"
"Q16N83","mRNA 3-UTR binding"
"Q170V1","mRNA 3-UTR binding"
"Q174K3","mRNA 3-UTR binding"
"Q175B9","mRNA 3-UTR binding"
"Q17FE8","mRNA 3-UTR binding"
"Q17FE9","mRNA 3-UTR binding"
"Q17IM8","mRNA 3-UTR binding"
"J9HFE1","Regulation of cellular biosynthetic process"
"J9HTV7","Regulation of cellular biosynthetic process"
"J9HYQ9","Regulation of cellular biosynthetic process"
"Q0C745","Regulation of cellular biosynthetic process"
"Q0IEV0","Regulation of cellular biosynthetic process"
"Q0IGF7","Regulation of cellular biosynthetic process"
"Q16EM3","Regulation of cellular biosynthetic process"
"Q16G14","Regulation of cellular biosynthetic process"
"Q16HG5","Regulation of cellular biosynthetic process"
"Q16I15","Regulation of cellular biosynthetic process"
"Q16I75","Regulation of cellular biosynthetic process"
"Q16II4","Regulation of cellular biosynthetic process"
"Q16II5","Regulation of cellular biosynthetic process"
"Q16IY0","Regulation of cellular biosynthetic process"
"Q16LB3","Regulation of cellular biosynthetic process"
"Q16M53","Regulation of cellular biosynthetic process"
"Q16M54","Regulation of cellular biosynthetic process"
"Q16M84","Regulation of cellular biosynthetic process"
"Q16MG8","Regulation of cellular biosynthetic process"
"Q16MM1","Regulation of cellular biosynthetic process"
"Q16N83","Regulation of cellular biosynthetic process"
"Q16N85","Regulation of cellular biosynthetic process"
"Q16PW9","Regulation of cellular biosynthetic process"
"Q16PX0","Regulation of cellular biosynthetic process"
"Q16R65","Regulation of cellular biosynthetic process"
"Q16SL7","Regulation of cellular biosynthetic process"
"Q16TT9","Regulation of cellular biosynthetic process"
"Q16UC4","Regulation of cellular biosynthetic process"
"Q16UK1","Regulation of cellular biosynthetic process"
"Q16VZ3","Regulation of cellular biosynthetic process"
"Q16XT5","Regulation of cellular biosynthetic process"
"Q16XY9","Regulation of cellular biosynthetic process"
"Q16YK5","Regulation of cellular biosynthetic process"
"Q16YV1","Regulation of cellular biosynthetic process"
"Q16ZB6","Regulation of cellular biosynthetic process"
"Q170B1","Regulation of cellular biosynthetic process"
"Q170B3","Regulation of cellular biosynthetic process"
"Q170V1","Regulation of cellular biosynthetic process"
"Q171J8","Regulation of cellular biosynthetic process"
"Q172D9","Regulation of cellular biosynthetic process"
"Q174C4","Regulation of cellular biosynthetic process"
"Q176B9","Regulation of cellular biosynthetic process"
"Q177R3","Regulation of cellular biosynthetic process"
"Q177S2","Regulation of cellular biosynthetic process"
"Q178K1","Regulation of cellular biosynthetic process"
"Q178N5","Regulation of cellular biosynthetic process"
"Q178X8","Regulation of cellular biosynthetic process"
"Q17A00","Regulation of cellular biosynthetic process"
"Q17AZ6","Regulation of cellular biosynthetic process"
"Q17BY7","Regulation of cellular biosynthetic process"
"Q17C29","Regulation of cellular biosynthetic process"
"Q17C93","Regulation of cellular biosynthetic process"
"Q17DB6","Regulation of cellular biosynthetic process"
"Q17E15","Regulation of cellular biosynthetic process"
"Q17E80","Regulation of cellular biosynthetic process"
"Q17EB3","Regulation of cellular biosynthetic process"
"Q17EP1","Regulation of cellular biosynthetic process"
"Q17F71","Regulation of cellular biosynthetic process"
"Q17FR0","Regulation of cellular biosynthetic process"
"Q17GH6","Regulation of cellular biosynthetic process"
"Q17HP2","Regulation of cellular biosynthetic process"
"Q17I67","Regulation of cellular biosynthetic process"
"Q17IC7","Regulation of cellular biosynthetic process"
"Q17IK5","Regulation of cellular biosynthetic process"
"Q17IM8","Regulation of cellular biosynthetic process"
"Q17K67","Regulation of cellular biosynthetic process"
"Q17K68","Regulation of cellular biosynthetic process"
"Q17KU1","Regulation of cellular biosynthetic process"
"Q17L66","Regulation of cellular biosynthetic process"
"Q17L67","Regulation of cellular biosynthetic process"
"Q17LA6","Regulation of cellular biosynthetic process"
"Q17M41","Regulation of cellular biosynthetic process"
"Q17MM5","Regulation of cellular biosynthetic process"
"Q17NC1","Regulation of cellular biosynthetic process"
"Q17NE5","Regulation of cellular biosynthetic process"
"Q17NJ1","Regulation of cellular biosynthetic process"
"Q17NT7","Regulation of cellular biosynthetic process"
"Q1HQT7","Regulation of cellular biosynthetic process"
"Q0IFC5","Short-term memory"
"Q16FK4","Short-term memory"
"Q16PP6","Short-term memory"
"Q16Z01","Short-term memory"
"Q17F07","Short-term memory"
"Q17F08","Short-term memory"
"Q17IA0","Short-term memory"
"Q0IE98","Midgut development"
"Q0IE99","Midgut development"
"Q16LU2","Midgut development"
"Q16UC4","Midgut development"
"Q174W8","Midgut development"
"Q17KU1","Midgut development"
"Q16HK0","Regulation of anatomical structure morphogenesis"
"Q16SB0","Regulation of anatomical structure morphogenesis"
"Q16W03","Regulation of anatomical structure morphogenesis"
"Q16XT5","Regulation of anatomical structure morphogenesis"
"Q174W8","Regulation of anatomical structure morphogenesis"
"Q177S2","Regulation of anatomical structure morphogenesis"
"Q17D24","Regulation of anatomical structure morphogenesis"
"Q17DL2","Regulation of anatomical structure morphogenesis"
"Q17E44","Regulation of anatomical structure morphogenesis"
"Q17EP7","Regulation of anatomical structure morphogenesis"
"Q17FY6","Regulation of anatomical structure morphogenesis"
"Q17G69","Regulation of anatomical structure morphogenesis"
"Q17GF2","Regulation of anatomical structure morphogenesis"
"Q17HS6","Regulation of anatomical structure morphogenesis"
"Q17M42","Regulation of anatomical structure morphogenesis"
"Q17P09","Regulation of anatomical structure morphogenesis"
"Q0IFC5","Cell body"
"Q16FK4","Cell body"
"Q16FV7","Cell body"
"Q16JQ4","Cell body"
"Q16N83","Cell body"
"Q16NP6","Cell body"
"Q16TV9","Cell body"
"Q170V1","Cell body"
"Q174K3","Cell body"
"Q17B43","Cell body"
"Q17B44","Cell body"
"Q17C39","Cell body"
"Q17F07","Cell body"
"Q17F08","Cell body"
"Q17K95","Cell body"
"Q16M53","Neuromuscular junction"
"Q16M54","Neuromuscular junction"
"Q16PP6","Neuromuscular junction"
"Q16RU6","Neuromuscular junction"
"Q16SB0","Neuromuscular junction"
"Q16XQ1","Neuromuscular junction"
"Q17E44","Neuromuscular junction"
"Q17HS6","Neuromuscular junction"
"Q17L66","Neuromuscular junction"
"Q17L67","Neuromuscular junction"
"Q17M42","Neuromuscular junction"
"Q16M53","mRNA regulatory element binding translation repressor activity"
"Q16M54","mRNA regulatory element binding translation repressor activity"
"Q16N83","mRNA regulatory element binding translation repressor activity"
"Q170V1","mRNA regulatory element binding translation repressor activity"
"Q177R3","mRNA regulatory element binding translation repressor activity"
"Q17NC1","mRNA regulatory element binding translation repressor activity"
"Q16I88","Negative chemotaxis"
"Q16WM1","Negative chemotaxis"
"Q16YZ8","Negative chemotaxis"
"Q16YZ9","Negative chemotaxis"
"Q171J8","Negative chemotaxis"
"Q174W8","Negative chemotaxis"
"Q17HG6","Negative chemotaxis"
"Q16PP6","Positive regulation of developmental growth"
"Q16RU6","Positive regulation of developmental growth"
"Q16SB0","Positive regulation of developmental growth"
"Q16WV5","Positive regulation of developmental growth"
"Q16XT5","Positive regulation of developmental growth"
"Q16Z01","Positive regulation of developmental growth"
"Q178K1","Positive regulation of developmental growth"
"Q17EP7","Positive regulation of developmental growth"
"Q17GF2","Positive regulation of developmental growth"
"Q17HS6","Positive regulation of developmental growth"
"Q17M42","Positive regulation of developmental growth"
"Q0C7B1","Regionalization"
"Q0IE98","Regionalization"
"Q0IE99","Regionalization"
"Q16G14","Regionalization"
"Q16L96","Regionalization"
"Q16LU2","Regionalization"
"Q16M53","Regionalization"
"Q16M54","Regionalization"
"Q16R65","Regionalization"
"Q16U90","Regionalization"
"Q16UC4","Regionalization"
"Q16WM1","Regionalization"
"Q16YG3","Regionalization"
"Q16YG8","Regionalization"
"Q16YZ8","Regionalization"
"Q16YZ9","Regionalization"
"Q170K4","Regionalization"
"Q171J8","Regionalization"
"Q174W8","Regionalization"
"Q17BY7","Regionalization"
"Q17C29","Regionalization"
"Q17E44","Regionalization"
"Q17GP3","Regionalization"
"Q17K67","Regionalization"
"Q17K68","Regionalization"
"Q17L66","Regionalization"
"Q17L67","Regionalization"
"Q16M53","Embryonic development via the syncytial blastoderm"
"Q16M54","Embryonic development via the syncytial blastoderm"
"Q16S36","Embryonic development via the syncytial blastoderm"
"Q16SB0","Embryonic development via the syncytial blastoderm"
"Q16W03","Embryonic development via the syncytial blastoderm"
"Q16Y82","Embryonic development via the syncytial blastoderm"
"Q170K4","Embryonic development via the syncytial blastoderm"
"Q174R8","Embryonic development via the syncytial blastoderm"
"Q174R9","Embryonic development via the syncytial blastoderm"
"Q17DL2","Embryonic development via the syncytial blastoderm"
"Q17G69","Embryonic development via the syncytial blastoderm"
"Q17HA9","Embryonic development via the syncytial blastoderm"
"Q17HS6","Embryonic development via the syncytial blastoderm"
"Q17I67","Embryonic development via the syncytial blastoderm"
"Q16PP6","Cell growth"
"Q16RU6","Cell growth"
"Q16Y82","Cell growth"
"Q16Z01","Cell growth"
"Q174W8","Cell growth"
"Q17JY3","Cell growth"
"Q17L66","Cell growth"
"Q17L67","Cell growth"
"Q17NP6","Cell growth"
"Q17PT9","Cell growth"
"Q16HG5","Negative regulation of protein metabolic process"
"Q16I15","Negative regulation of protein metabolic process"
"Q16IY0","Negative regulation of protein metabolic process"
"Q16M53","Negative regulation of protein metabolic process"
"Q16M54","Negative regulation of protein metabolic process"
"Q16N83","Negative regulation of protein metabolic process"
"Q16VZ3","Negative regulation of protein metabolic process"
"Q170V1","Negative regulation of protein metabolic process"
"Q174C4","Negative regulation of protein metabolic process"
"Q177R3","Negative regulation of protein metabolic process"
"Q17C29","Negative regulation of protein metabolic process"
"Q17E15","Negative regulation of protein metabolic process"
"Q17EB3","Negative regulation of protein metabolic process"
"Q17IM8","Negative regulation of protein metabolic process"
"Q17L66","Negative regulation of protein metabolic process"
"Q17L67","Negative regulation of protein metabolic process"
"Q17NC1","Negative regulation of protein metabolic process"
"Q1HRV7","Negative regulation of protein metabolic process"
"Q0IG29","Photoreceptor cell development"
"Q16FK4","Photoreceptor cell development"
"Q16IN4","Photoreceptor cell development"
"Q16L96","Photoreceptor cell development"
"Q16YG3","Photoreceptor cell development"
"Q16YG8","Photoreceptor cell development"
"Q17F07","Photoreceptor cell development"
"Q17F08","Photoreceptor cell development"
"Q17GP3","Photoreceptor cell development"
"Q17K20","Photoreceptor cell development"
"Q17MX6","Photoreceptor cell development"
"Q17MX7","Photoreceptor cell development"
"J9HTV7","Wing disc development"
"Q0C7B1","Wing disc development"
"Q0IE98","Wing disc development"
"Q0IE99","Wing disc development"
"Q16KQ8","Wing disc development"
"Q16KQ9","Wing disc development"
"Q16KR0","Wing disc development"
"Q16LU2","Wing disc development"
"Q16R65","Wing disc development"
"Q16TM2","Wing disc development"
"Q16U87","Wing disc development"
"Q16W03","Wing disc development"
"Q16YZ8","Wing disc development"
"Q16YZ9","Wing disc development"
"Q170K4","Wing disc development"
"Q174W8","Wing disc development"
"Q17BY7","Wing disc development"
"Q17DL2","Wing disc development"
"Q17E44","Wing disc development"
"Q17EP7","Wing disc development"
"Q17G69","Wing disc development"
"Q17IA0","Wing disc development"
"Q17JY3","Wing disc development"
"Q17K67","Wing disc development"
"Q17K68","Wing disc development"
"Q0IE98","Epidermal growth factor receptor binding"
"Q0IE99","Epidermal growth factor receptor binding"
"Q16LU2","Epidermal growth factor receptor binding"
"Q17DL2","Epidermal growth factor receptor binding"
"Q17G69","Epidermal growth factor receptor binding"
"Q0IE98","Protein binding"
"Q0IE99","Protein binding"
"Q0IFC5","Protein binding"
"Q0IG29","Protein binding"
"Q16F16","Protein binding"
"Q16F46","Protein binding"
"Q16FK4","Protein binding"
"Q16FV7","Protein binding"
"Q16GL8","Protein binding"
"Q16H74","Protein binding"
"Q16HG5","Protein binding"
"Q16HN5","Protein binding"
"Q16I75","Protein binding"
"Q16IF7","Protein binding"
"Q16JG7","Protein binding"
"Q16L96","Protein binding"
"Q16LI4","Protein binding"
"Q16LK0","Protein binding"
"Q16LK2","Protein binding"
"Q16LU2","Protein binding"
"Q16LX7","Protein binding"
"Q16M45","Protein binding"
"Q16ML9","Protein binding"
"Q16MM0","Protein binding"
"Q16MM1","Protein binding"
"Q16MX5","Protein binding"
"Q16N83","Protein binding"
